order_id,customer_id,product_id,category,price,quantity,order_date,shipping_date,delivery_status,payment_method,device_type,channel,shipping_address,customer_segment,total_amount,order_month,order_year,order_weekday,shipping_delay_days,month_sort,month_name
0deedf04-55d5-4f10-a240-666a30744620,28,641,Beauty,327.51,1,2024-11-17 14:59:58.897063,2024-11-19 14:59:58.897063,Delivered,Debit Card,Tablet,Social,"600 Lisa Meadow Suite 470, Kingmouth, North Dakota 46464",VIP,327.51,2024-11,2024,Sunday,2.0,2024-11,Nov-2024
6979755a-e6ed-4995-b3ab-2a5b1584217f,196,728,Electronics,27.28,2,2024-10-23 14:59:58.897063,2024-10-24 14:59:58.897063,Returned,Google Pay,Desktop,Paid Search,"1474 Nicole Pine, Figueroamouth, Florida 67682",VIP,54.56,2024-10,2024,Wednesday,1.0,2024-10,Oct-2024
397480aa-ad09-4cbc-b7a6-0200c7515458,1445,538,Books,137.11,4,2024-07-19 14:59:58.897063,2024-07-23 14:59:58.897063,Delivered,Apple Pay,Tablet,Organic,"606 Myers Greens, Lake Paulmouth, Pennsylvania 03056",Returning,548.44,2024-07,2024,Friday,4.0,2024-07,Jul-2024
c6aae9bb-03e6-4c5d-bb71-2ffa135a4551,587,741,Electronics,128.67,1,2025-03-16 14:59:58.897063,2025-03-21 14:59:58.897063,Shipped,Debit Card,Tablet,Paid Search,"2467 Bush Avenue, Davidton, New Jersey 01921",Returning,128.67,2025-03,2025,Sunday,5.0,2025-03,Mar-2025
b9194b37-a91a-4165-b6d7-142c5fbe747b,2,309,Toys,401.52,2,2024-09-19 14:59:58.897063,2024-09-20 14:59:58.897063,Delivered,Google Pay,Mobile,Email,"802 Kevin Forge Suite 940, Lopezfort, Michigan 11287",VIP,803.04,2024-09,2024,Thursday,1.0,2024-09,Sep-2024
d534aa17-4628-4c37-a7b9-7ae32188b7ec,207,502,Toys,159.96,2,2024-09-02 14:59:58.897063,2024-09-09 14:59:58.897063,Delivered,Credit Card,Tablet,Social,"365 Christopher Turnpike, West Marissahaven, Maine 05021",Returning,319.92,2024-09,2024,Monday,7.0,2024-09,Sep-2024
a937ac6b-85a6-408a-a8f7-c0ed91334051,405,378,Toys,453.57,1,2024-09-27 14:59:58.897063,2024-09-30 14:59:58.897063,Shipped,Google Pay,Desktop,Organic,"3353 Christina Underpass, Glennbury, Oklahoma 41892",VIP,453.57,2024-09,2024,Friday,3.0,2024-09,Sep-2024
4e06f311-cc5b-42e9-8fca-ae0d01bb3755,24,243,Toys,344.65,6,2024-08-25 14:59:58.897063,2024-08-28 14:59:58.897063,Delivered,Google Pay,Tablet,Social,"351 Allison Isle Apt. 912, New James, Texas 32154",VIP,2412.5499999999997,2024-08,2024,Sunday,3.0,2024-08,Aug-2024
b54e73cf-5e2f-4489-9f67-5b9fb70d5fd0,1294,957,Home,488.91,3,2024-08-30 14:59:58.897063,2024-09-06 14:59:58.897063,Delivered,Debit Card,Tablet,Paid Search,"4598 Rodriguez Ramp, Smithmouth, Montana 79951",Returning,1466.73,2024-08,2024,Friday,7.0,2024-08,Aug-2024
1088efe1-bf88-45c9-a350-655a77720d3b,1,262,Home,296.28,1,2024-06-06 14:59:58.897063,2024-06-11 14:59:58.897063,Pending,Credit Card,Tablet,Email,"11273 David Turnpike, Silvastad, Pennsylvania 26345",VIP,296.28,2024-06,2024,Thursday,5.0,2024-06,Jun-2024
b93a1e9e-d34b-463e-ab05-1f5f91ee59d3,202,89,Home,244.91,5,2024-09-24 14:59:58.897063,2024-09-26 14:59:58.897063,Shipped,Credit Card,Mobile,Organic,"0706 Bauer Loaf, Meyerburgh, Hawaii 88941",Returning,1224.55,2024-09,2024,Tuesday,2.0,2024-09,Sep-2024
b97f4513-9ced-44e8-9a65-2c0812575ae6,618,626,Electronics,136.65,3,2025-01-30 14:59:58.897063,2025-01-31 14:59:58.897063,Delivered,Google Pay,Desktop,Social,"934 Kaitlyn Dale Apt. 364, New Emma, Illinois 75506",Returning,409.95000000000005,2025-01,2025,Thursday,1.0,2025-01,Jan-2025
75e10e75-3077-46c4-bde8-ecf6cf5580b8,557,607,Books,481.82,3,2025-03-24 14:59:58.897063,2025-03-28 14:59:58.897063,Shipped,Debit Card,Tablet,Paid Search,"7745 Johnny Passage Suite 348, Osborntown, Pennsylvania 75805",VIP,1445.46,2025-03,2025,Monday,4.0,2025-03,Mar-2025
28fa0a09-8a9a-4053-a7d0-0f658d8237fd,250,766,Electronics,124.46,3,2024-11-17 14:59:58.897063,2024-11-23 14:59:58.897063,Delivered,Debit Card,Tablet,Organic,"38353 Williams Lakes Apt. 911, West Gary, North Carolina 48802",VIP,373.38,2024-11,2024,Sunday,6.0,2024-11,Nov-2024
cbba9bfd-1d1e-4769-a1d5-6457f3901557,92,882,Clothing,452.9,3,2024-12-25 14:59:58.897063,2024-12-28 14:59:58.897063,Delivered,Apple Pay,Mobile,Email,"080 Michelle Squares, Newmanside, Vermont 53068",VIP,1358.6999999999998,2024-12,2024,Wednesday,3.0,2024-12,Dec-2024
6ac3ec36-73a4-45bd-b30b-40c6f60ae1d3,135,550,Books,76.97,1,2025-01-11 14:59:58.897063,2025-01-13 14:59:58.897063,Delivered,Google Pay,Mobile,Social,"8315 Stephens Stream Apt. 613, North Scottstad, Montana 58468",VIP,76.97,2025-01,2025,Saturday,2.0,2025-01,Jan-2025
90d8c7e8-67ff-411b-bdb1-4448bf0ad6d2,248,863,Home,498.76,1,2024-05-16 14:59:58.897063,2024-05-17 14:59:58.897063,Delivered,Debit Card,Tablet,Email,"995 Lee Harbors, South Ashley, Rhode Island 96784",VIP,498.76,2024-05,2024,Thursday,1.0,2024-05,May-2024
82514b51-2279-441a-82e6-e4627f396099,219,772,Electronics,459.12,1,2025-03-21 14:59:58.897063,2025-03-26 14:59:58.897063,Delivered,Google Pay,Tablet,Paid Search,"850 Schwartz Avenue Apt. 279, Dicksonview, New Mexico 57860",VIP,459.12,2025-03,2025,Friday,5.0,2025-03,Mar-2025
ce431a8b-e220-4491-b36a-e5832cb00e2b,2856,29,Clothing,417.95,1,2024-11-16 14:59:58.897063,2024-11-17 14:59:58.897063,Delivered,Google Pay,Tablet,Paid Search,"100 Jones Avenue Suite 732, Pennyborough, Montana 47284",Returning,417.95,2024-11,2024,Saturday,1.0,2024-11,Nov-2024
5bb7ae33-f286-439a-b876-5b23f77868e0,285,473,Toys,469.52,3,2024-11-22 14:59:58.897063,2024-11-27 14:59:58.897063,Returned,Debit Card,Mobile,Organic,"17532 Jerry Inlet Suite 850, Mitchellberg, North Dakota 37797",VIP,1408.56,2024-11,2024,Friday,5.0,2024-11,Nov-2024
31643eae-0c75-4704-a0e7-b5156c2caef1,1653,49,Clothing,454.16,2,2025-02-24 14:59:58.897063,2025-02-27 14:59:58.897063,Delivered,Debit Card,Mobile,Social,"815 Samuel Ford, New Josephport, Mississippi 08113",Returning,908.32,2025-02,2025,Monday,3.0,2025-02,Feb-2025
30904805-24ff-42bb-a2c2-905f08d97c3b,290,479,Electronics,448.61,2,2024-11-06 14:59:58.897063,2024-11-08 14:59:58.897063,Delivered,Credit Card,Tablet,Email,"99532 Thompson Route, East Isaiahmouth, Louisiana 71585",VIP,897.22,2024-11,2024,Wednesday,2.0,2024-11,Nov-2024
80c9f787-8e13-42e8-8110-27155d053424,2700,425,Electronics,337.71,3,2024-07-17 14:59:58.897063,2024-07-21 14:59:58.897063,Delivered,PayPal,Desktop,Organic,"373 Jessica Springs, Port Cherylstad, New Jersey 24735",Returning,1013.1299999999999,2024-07,2024,Wednesday,4.0,2024-07,Jul-2024
b5f44881-4e98-40dc-8b48-2a216f533e45,1085,753,Books,332.14,2,2024-10-16 14:59:58.897063,2024-10-22 14:59:58.897063,Delivered,Credit Card,Desktop,Social,"88372 Anthony Turnpike, Randyland, Ohio 59919",Returning,664.28,2024-10,2024,Wednesday,6.0,2024-10,Oct-2024
3a6a2c37-bf64-4175-b622-5b6cfd0e74e7,2114,719,Toys,103.78,1,2024-06-12 14:59:58.897063,2024-06-19 14:59:58.897063,Delivered,Credit Card,Tablet,Organic,"07665 Ronald Mission Apt. 107, North Sylviachester, Oregon 88552",Returning,103.78,2024-06,2024,Wednesday,7.0,2024-06,Jun-2024
918f5962-41d7-4bfc-bb2c-8cdf22c77e85,2576,751,Electronics,33.9,2,2024-07-11 14:59:58.897063,2024-07-17 14:59:58.897063,Shipped,Apple Pay,Mobile,Email,"91652 Hess Port Apt. 305, North Teresaview, Alabama 66578",New,67.8,2024-07,2024,Thursday,6.0,2024-07,Jul-2024
3f997e68-e844-46ba-9900-aa1546c82441,741,357,Home,279.57,3,2024-07-22 14:59:58.897063,2024-07-28 14:59:58.897063,Shipped,Apple Pay,Desktop,Organic,"915 Perez Mills Suite 203, Matthewston, Pennsylvania 05188",VIP,838.71,2024-07,2024,Monday,6.0,2024-07,Jul-2024
8264a070-103a-4127-be3f-1b5180cf9203,2721,447,Electronics,488.84,1,2024-07-21 14:59:58.897063,2024-07-27 14:59:58.897063,Shipped,Google Pay,Mobile,Email,"5056 Barrera Lodge, Port Jerryborough, Georgia 50680",Returning,488.84,2024-07,2024,Sunday,6.0,2024-07,Jul-2024
f78b7491-edbb-4233-81a5-cfff58e627a4,443,513,Clothing,200.51,3,2024-12-20 14:59:58.897063,2024-12-24 14:59:58.897063,Shipped,Credit Card,Tablet,Email,"74845 Bell Cape, West Teresaborough, Connecticut 77980",VIP,601.53,2024-12,2024,Friday,4.0,2024-12,Dec-2024
eb972914-28f8-4a9a-afd1-92f36728417a,953,513,Electronics,248.33,2,2025-02-15 14:59:58.897063,2025-02-20 14:59:58.897063,Pending,Credit Card,Mobile,Paid Search,"116 Michael Meadows Apt. 688, Ryanport, Arkansas 71805",Returning,496.66,2025-02,2025,Saturday,5.0,2025-02,Feb-2025
d55735b5-7525-4c89-aa1f-a0660234fed6,236,871,Books,322.05,2,2025-03-06 14:59:58.897063,2025-03-10 14:59:58.897063,Delivered,Google Pay,Desktop,Organic,"2733 Cheyenne Junctions Suite 845, Amymouth, Hawaii 14800",VIP,644.1,2025-03,2025,Thursday,4.0,2025-03,Mar-2025
0648a35d-2342-43d4-8ac6-3861b703eb10,2029,747,Toys,282.06,2,2024-10-12 14:59:58.897063,2024-10-17 14:59:58.897063,Shipped,Debit Card,Tablet,Organic,"504 Curtis Forges Apt. 217, Kimberlybury, Arizona 86343",Returning,564.12,2024-10,2024,Saturday,5.0,2024-10,Oct-2024
44a110c9-6277-40d6-adbf-c3169ccfd4c3,399,407,Toys,400.34,3,2025-02-08 14:59:58.897063,2025-02-12 14:59:58.897063,Pending,Credit Card,Mobile,Paid Search,"772 Donald Ridges, Smithmouth, Idaho 88994",VIP,1201.02,2025-02,2025,Saturday,4.0,2025-02,Feb-2025
e8739469-98e0-430d-855f-4d05e500e980,1415,35,Electronics,414.42,2,2025-03-09 14:59:58.897063,2025-03-12 14:59:58.897063,Delivered,Credit Card,Mobile,Paid Search,"03426 Valerie Place Suite 962, Danielville, Tennessee 99188",Returning,828.84,2025-03,2025,Sunday,3.0,2025-03,Mar-2025
0757616d-f159-495b-bc94-8bd14ba9cdff,12,988,Clothing,412.31,1,2024-05-27 14:59:58.897063,2024-05-28 14:59:58.897063,Delivered,Credit Card,Tablet,Email,"399 Brown Field, East Tiffanymouth, Oklahoma 49047",VIP,412.31,2024-05,2024,Monday,1.0,2024-05,May-2024
ab79b2cc-0ec1-4207-b612-d48a4e703c44,1860,893,Home,362.63,1,2024-08-04 14:59:58.897063,2024-08-10 14:59:58.897063,Delivered,PayPal,Mobile,Social,"802 Murphy Overpass, Aprilview, Minnesota 70607",VIP,362.63,2024-08,2024,Sunday,6.0,2024-08,Aug-2024
31ac7f64-7a12-453a-a08c-314f73038045,2073,766,Books,189.17,1,2025-02-22 14:59:58.897063,2025-02-27 14:59:58.897063,Delivered,PayPal,Mobile,Paid Search,"12542 Briggs Hollow, Blackburnbury, Missouri 79060",Returning,189.17,2025-02,2025,Saturday,5.0,2025-02,Feb-2025
2ae3a2db-effe-493d-8a69-02d46f99a277,1013,977,Home,317.57,2,2024-08-15 14:59:58.897063,2024-08-19 14:59:58.897063,Returned,Debit Card,Tablet,Paid Search,"2515 Paul Curve, Isaacburgh, Massachusetts 65714",Returning,635.14,2024-08,2024,Thursday,4.0,2024-08,Aug-2024
53073b51-706e-4560-ab3e-52a900efb54a,2193,894,Toys,269.35,3,2025-03-23 14:59:58.897063,2025-03-28 14:59:58.897063,Returned,PayPal,Tablet,Email,"53825 Larson Road, Ericburgh, Idaho 47726",Returning,808.0500000000001,2025-03,2025,Sunday,5.0,2025-03,Mar-2025
e4c69b12-056a-4bc3-860f-ff3a3f59ff83,415,621,Books,146.99,4,2024-10-19 14:59:58.897063,2024-10-22 14:59:58.897063,Delivered,Credit Card,Mobile,Social,"8854 Jones Courts, Port Louis, Pennsylvania 78475",Returning,587.96,2024-10,2024,Saturday,3.0,2024-10,Oct-2024
85561c59-0657-4ca5-81f4-50a750e488b2,1648,211,Home,422.06,3,2024-10-27 14:59:58.897063,2024-10-28 14:59:58.897063,Delivered,Google Pay,Mobile,Email,"6319 Bruce Pass, Jennifermouth, Arizona 41639",New,1266.18,2024-10,2024,Sunday,1.0,2024-10,Oct-2024
2da47bef-a2b3-4ceb-b44b-90590c1da2b8,1907,643,Clothing,19.83,3,2024-06-04 14:59:58.897063,2024-06-09 14:59:58.897063,Delivered,Credit Card,Desktop,Social,"4316 Jason Springs Apt. 550, Stevenville, Georgia 74457",New,59.489999999999995,2024-06,2024,Tuesday,5.0,2024-06,Jun-2024
92bbd640-1655-45bf-ba80-6a7f8bfd4806,462,331,Beauty,66.75,3,2024-09-04 14:59:58.897063,2024-09-06 14:59:58.897063,Delivered,PayPal,Desktop,Organic,"50215 Lisa Hills Suite 728, Christopherside, Utah 92525",VIP,200.25,2024-09,2024,Wednesday,2.0,2024-09,Sep-2024
10912ed6-61e6-4136-9197-cad97893008a,2,163,Books,18.59,3,2025-03-25 14:59:58.897063,2025-04-01 14:59:58.897063,Returned,Debit Card,Desktop,Email,"18770 King Knoll Suite 291, North Crystalberg, Arkansas 89677",VIP,55.769999999999996,2025-03,2025,Tuesday,7.0,2025-03,Mar-2025
483c517a-39cd-4da7-8eda-ff2d9c5d7a5e,1094,754,Books,302.03,1,2024-10-31 14:59:58.897063,2024-11-06 14:59:58.897063,Shipped,Credit Card,Tablet,Organic,"8308 Stewart Fords, New Tonya, Utah 79062",Returning,302.03,2024-10,2024,Thursday,6.0,2024-10,Oct-2024
0a46aa7d-c2e8-441b-904a-3cc0acb78cd9,1232,743,Beauty,295.95,3,2024-12-04 14:59:58.897063,2024-12-07 14:59:58.897063,Shipped,Google Pay,Desktop,Social,"81827 Perry Stravenue, East Brittany, Massachusetts 14588",Returning,887.8499999999999,2024-12,2024,Wednesday,3.0,2024-12,Dec-2024
e94eef03-f777-422a-8414-6a4e36fe6810,597,122,Home,480.22,1,2024-06-21 14:59:58.897063,2024-06-23 14:59:58.897063,Shipped,Credit Card,Tablet,Organic,"59708 Abigail Dale, East Tanner, Georgia 85932",Returning,480.22,2024-06,2024,Friday,2.0,2024-06,Jun-2024
af38aa85-3847-4703-8eeb-8234648c1230,491,212,Toys,173.1,1,2025-01-22 14:59:58.897063,2025-01-27 14:59:58.897063,Pending,Apple Pay,Desktop,Paid Search,"6646 Washington Path, Shafferhaven, Delaware 09504",Returning,173.1,2025-01,2025,Wednesday,5.0,2025-01,Jan-2025
d18dfd05-2d86-43f3-81ad-d92e1388ec5c,202,542,Books,486.47,1,2025-01-29 14:59:58.897063,2025-01-30 14:59:58.897063,Shipped,PayPal,Desktop,Paid Search,"5078 Sheri Garden, North Cynthiamouth, Rhode Island 82589",Returning,486.47,2025-01,2025,Wednesday,1.0,2025-01,Jan-2025
12b80d0f-ff49-433b-88bb-d605d4d1388a,486,577,Electronics,426.82,1,2024-08-23 14:59:58.897063,2024-08-28 14:59:58.897063,Delivered,Google Pay,Tablet,Social,"42812 Bonilla Point, North Nancyland, Missouri 44342",VIP,426.82,2024-08,2024,Friday,5.0,2024-08,Aug-2024
00a4489f-9eb5-4322-8566-d487ef66b869,1950,953,Toys,366.08,1,2024-05-26 14:59:58.897063,2024-05-27 14:59:58.897063,Delivered,Google Pay,Mobile,Social,"72586 Rivera Freeway Apt. 668, East Lisamouth, Vermont 82771",Returning,366.08,2024-05,2024,Sunday,1.0,2024-05,May-2024
8be08cd9-d3a7-44be-ae5e-5538cd152f06,1615,995,Toys,407.34,1,2024-07-24 14:59:58.897063,2024-07-31 14:59:58.897063,Delivered,PayPal,Desktop,Email,"2258 Lindsey Gateway Suite 406, Stephaniebury, Kentucky 30791",Returning,407.34,2024-07,2024,Wednesday,7.0,2024-07,Jul-2024
7fb4f046-8ea4-4146-96c3-4a9ca766c9ec,352,823,Clothing,278.23,4,2024-10-03 14:59:58.897063,2024-10-06 14:59:58.897063,Delivered,Credit Card,Mobile,Email,"025 Kenneth Trafficway, West Ryanbury, Virginia 56112",VIP,1112.92,2024-10,2024,Thursday,3.0,2024-10,Oct-2024
3ac0eb47-a881-48dd-80e2-e57251e2509f,85,642,Electronics,350.11,4,2024-05-02 14:59:58.897063,2024-05-04 14:59:58.897063,Delivered,PayPal,Desktop,Organic,"16781 Richards Coves Suite 111, New Sarahton, Utah 92363",VIP,1400.44,2024-05,2024,Thursday,2.0,2024-05,May-2024
e716ec14-19b2-458f-9eac-9ddb520118aa,37,761,Beauty,105.94,5,2024-10-08 14:59:58.897063,2024-10-10 14:59:58.897063,Delivered,Debit Card,Desktop,Social,"643 Schaefer Spring Apt. 334, Smithport, Kansas 51450",VIP,529.7,2024-10,2024,Tuesday,2.0,2024-10,Oct-2024
9eb82821-1358-4941-8db0-f4523548aa7e,455,406,Home,370.99,1,2025-01-12 14:59:58.897063,2025-01-15 14:59:58.897063,Delivered,PayPal,Mobile,Organic,"9992 Margaret Mews, Sharonmouth, Colorado 10200",VIP,370.99,2025-01,2025,Sunday,3.0,2025-01,Jan-2025
4b7d0b7f-7152-4c1a-b2aa-fd753d34eb08,1055,819,Beauty,498.15,1,2024-06-15 14:59:58.897063,2024-06-22 14:59:58.897063,Delivered,Debit Card,Mobile,Organic,"8010 Jeffrey Shoals, Jefferyberg, Mississippi 60795",VIP,498.15,2024-06,2024,Saturday,7.0,2024-06,Jun-2024
cb393b71-2d9d-46e1-9409-54d08fc82cf6,2795,202,Books,413.66,4,2024-06-04 14:59:58.897063,2024-06-09 14:59:58.897063,Delivered,Debit Card,Tablet,Email,"8667 Thomas Pike, West Cynthiastad, South Dakota 91131",VIP,1654.64,2024-06,2024,Tuesday,5.0,2024-06,Jun-2024
31f2ec6d-a894-4682-ad2f-a82ab5e7ba1f,4,461,Electronics,239.03,6,2025-01-26 14:59:58.897063,2025-01-29 14:59:58.897063,Shipped,Apple Pay,Tablet,Organic,"6862 Hanna Freeway Apt. 760, North Miranda, Pennsylvania 91298",VIP,1434.18,2025-01,2025,Sunday,3.0,2025-01,Jan-2025
b148957b-7408-42f2-8d16-4743f344df00,2002,265,Home,237.11,1,2024-10-03 14:59:58.897063,2024-10-07 14:59:58.897063,Delivered,Credit Card,Tablet,Social,"098 Meagan Oval Apt. 699, Port Joseph, Missouri 79090",Returning,237.11,2024-10,2024,Thursday,4.0,2024-10,Oct-2024
fc2d3778-20ed-4b70-8c19-af54d8c27a09,2736,955,Toys,292.52,4,2025-02-12 14:59:58.897063,2025-02-14 14:59:58.897063,Delivered,Google Pay,Mobile,Social,"09096 Nancy Spring, Anthonyton, Oregon 62881",Returning,1170.08,2025-02,2025,Wednesday,2.0,2025-02,Feb-2025
c843f613-70d0-457c-bd54-fdf898e634d4,44,740,Beauty,145.71,4,2024-10-10 14:59:58.897063,2024-10-17 14:59:58.897063,Returned,Credit Card,Desktop,Paid Search,"310 Doyle Hills Suite 218, Port Lukehaven, Hawaii 68168",VIP,582.84,2024-10,2024,Thursday,7.0,2024-10,Oct-2024
e487e9de-8b50-43c7-9a4f-4410fd4b5c2c,678,465,Books,214.75,4,2024-06-03 14:59:58.897063,2024-06-07 14:59:58.897063,Delivered,Apple Pay,Desktop,Email,"4160 Mary Turnpike Apt. 350, Toddfort, Montana 94537",VIP,859.0,2024-06,2024,Monday,4.0,2024-06,Jun-2024
2076c07c-560f-40ad-9796-9a04697ceaa8,2068,266,Clothing,19.4,3,2025-02-10 14:59:58.897063,2025-02-12 14:59:58.897063,Delivered,Credit Card,Desktop,Social,"8966 Blair Alley, Lake Samanthaville, Alaska 19728",Returning,58.199999999999996,2025-02,2025,Monday,2.0,2025-02,Feb-2025
5f81264f-3256-44bb-8c13-464e93533058,194,194,Toys,18.47,3,2025-04-16 14:59:58.897063,2025-04-17 14:59:58.897063,Delivered,Google Pay,Desktop,Organic,"753 Hannah Flat, Lake Amber, Washington 74574",VIP,55.41,2025-04,2025,Wednesday,1.0,2025-04,Apr-2025
15e75745-b2b1-4b0e-a79e-2bbc794d667b,1,558,Clothing,438.85,1,2024-07-16 14:59:58.897063,2024-07-23 14:59:58.897063,Delivered,Google Pay,Mobile,Organic,"611 Salazar Field, Hughesside, Pennsylvania 58617",VIP,438.85,2024-07,2024,Tuesday,7.0,2024-07,Jul-2024
a8b22331-5d97-496e-9f19-0b25d02b4820,633,397,Clothing,360.87,1,2024-05-14 14:59:58.897063,2024-05-20 14:59:58.897063,Delivered,Apple Pay,Mobile,Social,"4153 Lindsey Track Suite 102, Port Deanfurt, Michigan 98513",Returning,360.87,2024-05,2024,Tuesday,6.0,2024-05,May-2024
c03f142f-7b14-438e-b1ad-3f27bbe4d0aa,358,613,Home,11.25,1,2024-08-05 14:59:58.897063,2024-08-06 14:59:58.897063,Delivered,Apple Pay,Desktop,Paid Search,"5369 Brandi Cliffs Apt. 146, East Karenton, California 46064",VIP,11.25,2024-08,2024,Monday,1.0,2024-08,Aug-2024
d65d2b91-f0b9-49d6-a9e6-b728140a5cf3,701,872,Toys,392.59,3,2025-04-07 14:59:58.897063,2025-04-09 14:59:58.897063,Returned,Credit Card,Tablet,Email,"69787 Lawrence Flats Suite 873, Port Dylan, Oregon 41792",Returning,1177.77,2025-04,2025,Monday,2.0,2025-04,Apr-2025
78e0bfc3-b143-44a4-ac8f-200ce8b6b3e4,1408,586,Books,240.21,2,2025-01-08 14:59:58.897063,2025-01-12 14:59:58.897063,Shipped,Credit Card,Mobile,Social,"5437 Lisa Valleys Apt. 476, Donnaport, Maine 07779",Returning,480.42,2025-01,2025,Wednesday,4.0,2025-01,Jan-2025
0784ea8b-8192-4fa7-9ab0-614b38c016c5,8,530,Clothing,179.24,1,2025-04-06 14:59:58.897063,2025-04-08 14:59:58.897063,Delivered,Credit Card,Desktop,Organic,"16331 Jennifer Villages, East Tonya, Alaska 80547",VIP,179.24,2025-04,2025,Sunday,2.0,2025-04,Apr-2025
af6415c5-3a9d-40d1-8ccc-55d149ec9213,1123,328,Clothing,89.61,4,2024-10-27 14:59:58.897063,2024-10-29 14:59:58.897063,Delivered,PayPal,Desktop,Organic,"675 Christopher Harbor Apt. 323, Marytown, Louisiana 81381",Returning,358.44,2024-10,2024,Sunday,2.0,2024-10,Oct-2024
a82ae97a-f4b3-4bcb-a68d-b9882f81c185,886,896,Electronics,180.8,5,2025-04-13 14:59:58.897063,2025-04-18 14:59:58.897063,Delivered,Google Pay,Tablet,Paid Search,"83464 Amber Land, North Garychester, Illinois 25296",Returning,904.0,2025-04,2025,Sunday,5.0,2025-04,Apr-2025
7eac43af-68f5-4011-976e-a8bcf30dba8a,132,745,Electronics,402.19,1,2024-05-11 14:59:58.897063,2024-05-16 14:59:58.897063,Delivered,PayPal,Desktop,Email,"01719 Gregory Grove Apt. 019, Melissastad, Pennsylvania 64378",VIP,402.19,2024-05,2024,Saturday,5.0,2024-05,May-2024
d92ed588-c86b-4553-96bd-ab14fd5f3bc9,49,546,Electronics,197.54,2,2024-07-13 14:59:58.897063,2024-07-16 14:59:58.897063,Shipped,PayPal,Mobile,Email,"479 Jackson Locks, West Janeland, Missouri 05249",VIP,395.08,2024-07,2024,Saturday,3.0,2024-07,Jul-2024
fd3deaec-a8e4-4a6f-9fb9-947e8548ca60,5,80,Books,362.17,1,2024-10-25 14:59:58.897063,2024-10-31 14:59:58.897063,Delivered,Google Pay,Mobile,Email,"61123 Brittany Island Apt. 082, Chasefort, North Dakota 36120",VIP,362.17,2024-10,2024,Friday,6.0,2024-10,Oct-2024
bccd71ee-f927-4391-b37a-5b14c8d585cf,85,95,Home,44.28,1,2024-04-27 14:59:58.897063,2024-04-28 14:59:58.897063,Delivered,Google Pay,Tablet,Organic,"842 Ashley Route, Courtneyfurt, North Dakota 82961",VIP,44.28,2024-04,2024,Saturday,1.0,2024-04,Apr-2024
6120b420-a9ff-43d7-a850-fbac2fbb2585,238,815,Electronics,491.6,2,2024-09-22 14:59:58.897063,2024-09-25 14:59:58.897063,Delivered,Apple Pay,Desktop,Social,"4488 Rodney Island Suite 176, Laurieland, Arizona 39810",VIP,983.2,2024-09,2024,Sunday,3.0,2024-09,Sep-2024
a97c38d7-ee28-4d9c-9820-7d5c14db6c17,10,271,Electronics,292.33,1,2025-03-15 14:59:58.897063,2025-03-16 14:59:58.897063,Delivered,Apple Pay,Tablet,Paid Search,"0921 Rebekah Port Suite 775, Hernandezborough, North Dakota 29011",VIP,292.33,2025-03,2025,Saturday,1.0,2025-03,Mar-2025
9b687fe2-221d-4de1-bd21-b8a7c605aeb1,180,697,Clothing,419.05,1,2024-05-01 14:59:58.897063,2024-05-07 14:59:58.897063,Delivered,Apple Pay,Desktop,Email,"2035 Paul Skyway Apt. 186, North Katherinehaven, North Dakota 28334",VIP,419.05,2024-05,2024,Wednesday,6.0,2024-05,May-2024
e3369d9c-58b2-4e82-88f2-502638e0f4a3,90,609,Clothing,152.75,1,2025-04-19 14:59:58.897063,2025-04-22 14:59:58.897063,Delivered,PayPal,Tablet,Email,"8352 Brown Forge Suite 602, East Rebecca, Wyoming 25721",VIP,152.75,2025-04,2025,Saturday,3.0,2025-04,Apr-2025
b0fe4166-8e60-48b7-b56a-0b2a941878ac,815,425,Beauty,444.53,3,2025-01-15 14:59:58.897063,2025-01-19 14:59:58.897063,Shipped,Google Pay,Tablet,Email,"83387 Bruce Expressway, Shaneton, New Mexico 26137",Returning,1333.59,2025-01,2025,Wednesday,4.0,2025-01,Jan-2025
70cddd62-66e8-419f-9bd3-55e6519f37e4,1061,646,Clothing,148.69,2,2024-06-21 14:59:58.897063,2024-06-22 14:59:58.897063,Returned,Google Pay,Tablet,Organic,"851 Smith Rapid Suite 962, Juliechester, Colorado 73118",VIP,297.38,2024-06,2024,Friday,1.0,2024-06,Jun-2024
1dd9368f-4564-43fb-8de6-a4f48282b414,119,935,Home,368.99,3,2025-03-21 14:59:58.897063,2025-03-27 14:59:58.897063,Delivered,Credit Card,Mobile,Social,"02542 Jason Well, Lloydside, North Carolina 60555",VIP,1106.97,2025-03,2025,Friday,6.0,2025-03,Mar-2025
d773b42c-fd67-4288-8eca-53149218b271,2880,319,Beauty,84.05,1,2024-12-02 14:59:58.897063,2024-12-05 14:59:58.897063,Delivered,Debit Card,Desktop,Organic,"85226 Johnson Crescent Apt. 132, West Leeburgh, California 60445",Returning,84.05,2024-12,2024,Monday,3.0,2024-12,Dec-2024
af9dcef2-ae35-412d-9d58-d8fd072cc4cb,1087,436,Beauty,75.24,4,2025-02-04 14:59:58.897063,2025-02-05 14:59:58.897063,Delivered,Apple Pay,Tablet,Email,"03351 Edward Rapid, Stewarttown, Missouri 12860",New,300.96,2025-02,2025,Tuesday,1.0,2025-02,Feb-2025
